date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2021-01-05,4.57,4.9,4.66,4.48,247761.16,0.01,0.21,4.712,4.503,4.397,289062.47,187313.97,111324.62,2.36
2021-01-04,4.62,4.67,4.65,4.51,173302.59,0.0,0.0,4.672,4.465,4.387,269725.7,166698.08,100862.39,1.65
2020-12-31,4.68,4.77,4.65,4.62,210643.69,-0.04,-0.85,4.616,4.432,4.38,258444.55,153907.26,94333.25,2.0
2020-12-30,4.81,4.83,4.69,4.59,384388.91,-0.22,-4.48,4.524,4.394,4.375,227300.89,136080.71,87530.31,3.66
2020-12-29,4.46,4.91,4.91,4.37,429216.0,0.45,10.09,4.438,4.348,4.372,163089.95,100310.22,76354.29,4.08
2020-12-28,4.35,4.7,4.46,4.32,151077.3,0.09,2.06,4.294,4.28,4.351,85565.47,59637.58,56460.95,1.44
2020-12-25,4.18,4.47,4.37,4.18,116896.86,0.18,4.3,4.258,4.259,4.353,63670.45,46596.03,51749.99,1.11
2020-12-24,4.31,4.36,4.19,4.17,54925.39,-0.07,-1.64,4.248,4.247,4.359,49369.96,39393.94,48548.23,0.52
2020-12-23,4.16,4.33,4.26,4.15,63334.19,0.07,1.67,4.264,4.258,4.375,44860.53,37528.91,48744.95,0.6
2020-12-22,4.28,4.29,4.19,4.17,41593.6,-0.09,-2.1,4.258,4.267,4.384,37530.49,36553.73,49890.51,0.4
2020-12-21,4.28,4.31,4.28,4.22,41602.23,-0.04,-0.93,4.266,4.29,4.397,33709.69,35335.26,50888.92,0.4
2020-12-18,4.26,4.38,4.32,4.26,45394.39,0.05,1.17,4.26,4.308,4.408,29521.61,35026.71,51808.66,0.43
2020-12-17,4.24,4.27,4.27,4.14,32378.24,0.04,0.95,4.246,4.328,4.414,29417.93,34759.24,51099.3,0.31
2020-12-16,4.26,4.28,4.23,4.23,26684.0,0.0,0.0,4.252,4.355,4.423,30197.28,38979.9,51529.24,0.25
2020-12-15,4.25,4.26,4.23,4.21,22489.6,-0.02,-0.47,4.276,4.395,4.433,35576.96,52398.35,52829.67,0.21
2020-12-14,4.22,4.28,4.25,4.21,20661.8,0.0,0.0,4.314,4.422,4.441,36960.83,53284.31,54486.08,0.2
2020-12-11,4.3,4.32,4.25,4.2,44876.0,-0.05,-1.16,4.356,4.446,4.446,40531.81,56903.95,55854.29,0.43
2020-12-10,4.38,4.38,4.3,4.3,36275.0,-0.05,-1.15,4.41,4.471,4.447,40100.56,57702.51,55217.49,0.34
2020-12-09,4.47,4.53,4.35,4.3,53582.39,-0.07,-1.58,4.458,4.491,4.446,47762.53,59960.99,55146.66,0.51
2020-12-08,4.46,4.49,4.42,4.4,29408.96,-0.04,-0.9,4.514,4.501,4.446,69219.75,63227.29,54704.05,0.28
2020-12-07,4.53,4.55,4.46,4.45,38516.68,-0.06,-1.33,4.53,4.504,4.442,69607.8,66442.57,55172.8,0.37
2020-12-04,4.51,4.59,4.52,4.5,42719.75,-0.02,-0.44,4.536,4.507,4.438,73276.09,68590.62,56660.6,0.41
2020-12-03,4.57,4.62,4.54,4.52,74584.85,-0.09,-1.94,4.532,4.5,4.424,75304.46,67439.36,56462.66,0.71
2020-12-02,4.55,4.76,4.63,4.49,160868.5,0.13,2.89,4.524,4.49,4.413,72159.45,64078.58,54384.83,1.53
2020-12-01,4.51,4.53,4.5,4.45,31349.2,0.01,0.22,4.488,4.47,4.396,57234.83,53260.99,48431.89,0.3
2020-11-30,4.54,4.61,4.49,4.47,56858.13,-0.01,-0.22,4.478,4.459,4.384,63277.34,55687.85,49158.38,0.54
2020-11-27,4.49,4.57,4.5,4.44,52861.6,0.0,0.0,4.478,4.446,4.37,63905.16,54804.64,49016.25,0.5
2020-11-26,4.45,4.53,4.5,4.39,58859.8,0.05,1.12,4.468,4.422,4.361,59574.27,52732.48,48287.2,0.56
2020-11-25,4.48,4.58,4.45,4.45,86245.4,0.0,0.0,4.456,4.4,4.356,55997.71,50332.34,47628.66,0.82
2020-11-24,4.52,4.55,4.45,4.44,61561.79,-0.04,-0.89,4.452,4.39,4.359,49287.16,46180.81,45130.83,0.59
2020-11-23,4.46,4.54,4.49,4.42,59997.19,0.04,0.9,4.44,4.379,4.36,48098.36,43903.02,43464.02,0.57
2020-11-20,4.44,4.47,4.45,4.41,31207.18,0.01,0.23,4.414,4.369,4.354,45704.12,44730.58,41841.92,0.3
2020-11-19,4.43,4.48,4.44,4.4,40977.0,0.01,0.23,4.376,4.348,4.354,45890.68,45485.95,41747.71,0.39
2020-11-18,4.38,4.48,4.43,4.38,52692.62,0.04,0.91,4.344,4.336,4.354,44666.97,44691.08,40935.06,0.5
2020-11-17,4.34,4.43,4.39,4.31,55617.81,0.03,0.69,4.328,4.321,4.355,43074.47,43602.79,39832.1,0.53
2020-11-16,4.28,4.38,4.36,4.27,48025.99,0.1,2.35,4.318,4.308,4.362,39707.69,42628.9,38694.6,0.46
2020-11-13,4.27,4.28,4.26,4.22,32140.0,-0.02,-0.47,4.324,4.293,4.37,43757.03,43227.86,37478.05,0.31
2020-11-12,4.38,4.38,4.28,4.27,34858.44,-0.07,-1.61,4.32,4.3,4.385,45081.21,43841.93,37683.25,0.33
2020-11-11,4.43,4.45,4.35,4.33,44730.11,0.01,0.23,4.328,4.311,4.398,44715.18,44924.99,38171.68,0.43
2020-11-10,4.41,4.42,4.34,4.32,38783.89,-0.05,-1.14,4.314,4.327,4.414,44131.11,44080.84,40129.23,0.37
2020-11-09,4.31,4.41,4.39,4.26,68272.71,0.15,3.54,4.298,4.34,4.428,45550.11,43025.01,40243.98,0.65
2020-11-06,4.31,4.35,4.24,4.2,38760.89,-0.08,-1.85,4.262,4.339,4.442,42698.69,38953.26,40294.25,0.37
2020-11-05,4.34,4.37,4.32,4.28,33028.31,0.04,0.94,4.28,4.359,4.455,42602.65,38009.48,40451.77,0.31
2020-11-04,4.33,4.42,4.28,4.28,41809.74,0.02,0.47,4.294,4.371,4.458,45134.79,37179.05,40730.27,0.4
2020-11-03,4.21,4.28,4.26,4.19,45878.91,0.05,1.19,4.34,4.388,4.462,44030.58,36061.42,40846.68,0.44
2020-11-02,4.39,4.39,4.21,4.15,54015.6,-0.12,-2.77,4.382,4.416,4.467,40499.91,34760.3,40005.39,0.51
2020-10-30,4.47,4.47,4.33,4.3,38280.71,-0.06,-1.37,4.416,4.447,4.479,35207.82,31728.24,38763.8,0.36
2020-10-29,4.45,4.5,4.39,4.37,45689.0,-0.12,-2.66,4.438,4.469,4.486,33416.31,31524.57,39675.21,0.43
2020-10-28,4.47,4.55,4.51,4.43,36288.66,0.04,0.9,4.448,4.484,4.497,29223.31,31418.38,39827.36,0.35
2020-10-27,4.37,4.47,4.47,4.37,28225.6,0.09,2.06,4.436,4.5,4.505,28092.26,36177.61,39992.43,0.27
2020-10-26,4.42,4.43,4.38,4.35,27555.14,-0.06,-1.35,4.45,4.516,4.519,29020.69,37462.95,40939.05,0.26
2020-10-23,4.45,4.5,4.44,4.41,29323.14,0.0,0.0,4.478,4.545,4.537,28248.66,41635.23,41666.21,0.28
2020-10-22,4.51,4.51,4.44,4.41,24724.0,-0.01,-0.23,4.5,4.55,4.548,29632.83,42894.05,42176.11,0.24
2020-10-21,4.54,4.55,4.45,4.45,30633.4,-0.09,-1.98,4.52,4.544,4.564,33613.45,44281.49,43897.66,0.29
2020-10-20,4.52,4.59,4.54,4.45,32867.75,0.02,0.44,4.564,4.535,4.576,44262.96,45631.95,44643.21,0.31
2020-10-19,4.56,4.62,4.52,4.52,23695.0,-0.03,-0.66,4.582,4.517,4.587,45905.21,45250.48,45154.12,0.23
2020-10-16,4.53,4.57,4.55,4.5,36244.0,0.01,0.22,4.612,4.51,4.597,55021.81,45799.35,46195.81,0.34
2020-10-15,4.65,4.65,4.54,4.53,44627.11,-0.13,-2.78,4.6,4.502,4.606,56155.27,47825.85,49864.85,0.42
2020-10-14,4.63,4.73,4.67,4.57,83880.94,0.04,0.86,4.568,4.51,4.626,54949.53,48236.34,52914.99,0.8
2020-10-13,4.66,4.73,4.63,4.62,41079.0,-0.04,-0.86,4.506,4.51,4.646,47000.94,43807.25,52040.02,0.39
2020-10-12,4.46,4.73,4.67,4.46,69278.0,0.18,4.01,4.452,4.521,4.667,44595.74,44415.15,55416.27,0.66
2020-10-09,4.41,4.53,4.49,4.41,41911.31,0.11,2.51,4.408,4.528,4.687,36576.9,41697.19,60647.23,0.4
2020-09-30,4.41,4.41,4.38,4.3,38598.4,0.02,0.46,4.404,4.546,4.729,39496.44,41458.18,72734.27,0.37
2020-09-29,4.38,4.46,4.36,4.36,44138.0,0.0,0.0,4.452,4.583,4.777,41523.16,43513.84,79677.75,0.42
2020-09-28,4.45,4.47,4.36,4.36,29053.0,-0.09,-2.02,4.514,4.617,4.824,40613.56,43654.47,81849.86,0.28
2020-09-25,4.5,4.51,4.45,4.43,29183.78,-0.02,-0.45,4.59,4.656,4.868,44234.56,45057.76,88687.39,0.28
2020-09-24,4.59,4.59,4.47,4.45,56509.0,-0.15,-3.25,4.648,4.684,4.903,46817.48,46592.27,91590.03,0.54
2020-09-23,4.67,4.73,4.62,4.6,48732.0,-0.05,-1.07,4.688,4.709,4.934,43419.92,51903.84,93274.58,0.46
2020-09-22,4.73,4.74,4.67,4.63,39590.0,-0.07,-1.48,4.714,4.742,4.959,45504.52,57593.64,95773.65,0.38
2020-09-21,4.8,4.83,4.74,4.72,47158.0,0.0,0.0,4.72,4.782,4.979,46695.38,60272.79,100659.82,0.45
2020-09-18,4.7,4.77,4.74,4.67,42098.4,0.07,1.5,4.722,4.812,5.0,45880.96,66417.39,105180.45,0.4
2020-09-17,4.75,4.75,4.67,4.65,39521.19,-0.08,-1.68,4.72,4.846,5.028,46367.07,79597.27,110649.3,0.38
2020-09-16,4.68,4.79,4.75,4.65,59155.0,0.05,1.06,4.73,4.911,5.063,60387.76,104010.37,115930.05,0.56
2020-09-15,4.75,4.77,4.7,4.66,45544.3,-0.05,-1.05,4.77,4.971,5.099,69682.76,115841.67,125291.13,0.43
2020-09-14,4.74,4.8,4.75,4.73,43085.93,0.02,0.42,4.844,5.03,5.146,73850.21,120045.26,139864.56,0.41
2020-09-11,4.66,4.78,4.73,4.66,44528.92,0.01,0.21,4.902,5.08,5.185,86953.82,132317.02,151406.95,0.42
2020-09-10,4.96,5.0,4.72,4.71,109624.67,-0.23,-4.65,4.972,5.121,5.223,112827.47,136587.8,163010.58,1.04
2020-09-09,5.05,5.05,4.95,4.93,105630.0,-0.12,-2.37,5.092,5.158,5.25,147632.98,134645.32,167606.45,1.0
2020-09-08,5.09,5.09,5.07,5.01,66381.53,0.03,0.59,5.172,5.175,5.262,162000.57,133953.65,171934.85,0.63
2020-09-07,5.09,5.14,5.04,5.03,108604.0,-0.04,-0.79,5.216,5.175,5.273,166240.3,141046.85,183559.33,1.03
2020-09-04,5.05,5.17,5.08,5.01,173897.17,-0.24,-4.51,5.258,5.187,5.3,177680.22,143943.5,202784.91,1.65
2020-09-03,5.5,5.63,5.32,5.28,283652.19,-0.03,-0.56,5.27,5.21,5.306,160348.12,141701.34,206433.37,2.7
2020-09-02,5.29,5.55,5.35,5.13,177467.98,0.06,1.13,5.224,5.214,5.307,121657.66,127849.74,208390.25,1.69
2020-09-01,5.22,5.32,5.29,5.19,87580.18,0.04,0.76,5.178,5.226,5.296,105906.73,134740.6,205697.23,0.83
2020-08-31,5.17,5.34,5.25,5.12,165803.59,0.11,2.14,5.134,5.262,5.286,115853.39,159683.86,211316.75,1.58
2020-08-28,5.09,5.19,5.14,5.06,87236.64,0.05,0.98,5.116,5.29,5.287,110206.78,170496.88,214119.35,0.83
2020-08-27,5.12,5.12,5.09,5.0,90199.92,-0.03,-0.59,5.15,5.324,5.288,123054.56,189433.37,218761.97,0.86
2020-08-26,5.09,5.14,5.12,5.03,98713.33,0.05,0.99,5.204,5.341,5.293,134041.81,200567.58,226598.58,0.94
2020-08-25,5.16,5.24,5.07,5.04,137313.47,-0.09,-1.74,5.274,5.348,5.292,163574.46,209916.05,229450.86,1.31
2020-08-24,5.27,5.3,5.16,5.09,137570.53,-0.15,-2.83,5.39,5.371,5.292,203514.33,226071.82,230629.25,1.31
2020-08-21,5.34,5.41,5.31,5.25,151475.55,-0.05,-0.93,5.464,5.412,5.292,230786.97,261626.32,238613.92,1.44
2020-08-20,5.42,5.55,5.36,5.35,145136.16,-0.11,-2.01,5.498,5.401,5.278,255812.18,271165.4,242726.43,1.38
2020-08-19,5.65,5.68,5.47,5.41,246376.59,-0.18,-3.19,5.478,5.399,5.27,267093.34,288930.77,251897.15,2.34
2020-08-18,5.56,5.76,5.65,5.48,337012.84,0.12,2.17,5.422,5.365,5.247,256257.63,276653.86,248364.62,3.21
2020-08-17,5.45,5.66,5.53,5.39,273933.72,0.05,0.91,5.352,5.31,5.213,248629.31,262949.65,241216.46,2.61
2020-08-14,5.22,5.75,5.48,5.17,276601.59,0.22,4.18,5.36,5.283,5.189,292465.66,257741.83,239861.7,2.63
2020-08-13,5.21,5.45,5.26,5.14,201541.97,0.07,1.35,5.304,5.251,5.155,286518.61,248090.58,244351.7,1.92
2020-08-12,5.24,5.3,5.19,5.09,192198.05,-0.11,-2.08,5.32,5.244,5.156,310768.19,252629.58,261346.49,1.83
2020-08-11,5.53,5.57,5.3,5.28,298871.22,-0.27,-4.85,5.308,5.236,5.19,297050.08,248985.67,305990.71,2.84
2020-08-10,5.15,5.72,5.57,5.13,493115.47,0.37,7.12,5.268,5.213,5.198,277269.98,235186.67,313148.8,4.69
