date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2021-01-05,82.1,84.66,81.68,79.5,8305.8,-0.77,-0.93,80.004,81.722,80.199,10380.47,12511.88,10756.01,3.85
2021-01-04,80.0,82.79,82.45,77.86,10258.88,2.95,3.71,80.844,81.634,80.134,11446.66,13121.45,10708.38,4.75
2020-12-31,78.7,82.34,79.5,78.7,8219.6,0.8,1.02,82.422,80.932,79.874,13727.84,13436.77,10407.59,3.81
2020-12-30,77.43,80.94,78.7,77.43,8510.02,1.01,1.3,83.098,80.712,79.802,14669.82,13409.91,10158.98,3.94
2020-12-29,84.54,85.5,77.69,76.12,16608.04,-8.19,-9.54,83.516,80.706,79.761,15933.75,13393.05,10010.05,7.69
2020-12-28,90.2,90.2,85.88,84.48,13636.77,-4.46,-4.94,83.44,80.629,79.762,14643.28,12785.39,9638.56,6.32
2020-12-25,83.0,90.35,90.34,81.32,21664.77,7.46,9.0,82.424,80.129,79.191,14796.24,12048.45,9288.36,10.04
2020-12-24,81.38,83.3,82.88,79.5,12929.51,2.09,2.59,79.442,79.131,78.317,13145.69,10731.53,8422.14,5.99
2020-12-23,77.86,81.81,80.79,77.23,14829.64,3.48,4.5,78.326,78.814,77.797,12149.99,10363.32,7981.5,6.87
2020-12-22,80.8,80.8,77.31,77.01,10155.72,-3.49,-4.32,77.896,78.503,77.371,10852.36,9352.02,7739.41,4.7
2020-12-21,75.5,80.8,80.8,75.5,14401.55,5.37,7.12,77.818,78.675,77.111,10927.5,9000.15,7645.93,6.67
2020-12-18,77.01,80.4,75.43,73.0,13412.05,-1.87,-2.42,77.834,78.634,76.69,9300.66,8295.31,7336.28,6.21
2020-12-17,78.56,79.49,77.3,76.7,7951.01,-1.34,-1.7,78.82,78.816,76.62,8317.37,7378.4,7115.77,3.68
2020-12-16,77.81,80.4,78.64,77.11,8341.45,1.72,2.24,79.302,78.892,76.344,8576.65,6908.05,7252.42,3.86
2020-12-15,80.01,81.79,76.92,76.87,10531.46,-3.96,-4.9,79.11,78.815,75.943,7851.69,6627.04,7162.78,4.88
2020-12-14,81.55,82.5,80.88,79.4,6267.33,0.52,0.65,79.532,78.895,75.513,7072.79,6491.73,7012.2,2.9
2020-12-11,79.49,82.43,80.36,78.02,8495.6,0.65,0.81,79.434,78.253,74.994,7289.96,6528.27,7009.0,3.94
2020-12-10,77.68,81.1,79.71,75.3,9247.4,2.03,2.61,78.812,77.503,74.605,6439.44,6112.74,6957.4,4.28
2020-12-09,79.98,80.47,77.68,77.68,4716.67,-1.35,-1.71,78.482,76.78,74.314,5239.44,5599.69,7021.36,2.18
2020-12-08,81.13,81.79,79.03,78.8,6636.95,-1.36,-1.69,78.52,76.239,74.003,5402.39,6126.79,7550.09,3.07
2020-12-07,77.33,81.0,80.39,76.26,7353.2,3.14,4.07,78.258,75.546,73.461,5910.67,6291.7,7891.18,3.41
2020-12-04,78.0,79.75,77.25,77.13,4242.96,-0.81,-1.04,77.072,74.746,73.062,5766.57,6377.25,8208.15,1.97
2020-12-03,77.87,78.49,78.06,77.12,3247.44,0.19,0.24,76.194,74.423,72.844,5786.04,6853.13,8473.1,1.5
2020-12-02,77.68,79.14,77.87,77.01,5531.38,0.15,0.19,75.078,73.795,72.731,5959.93,7596.8,8787.11,2.56
2020-12-01,74.41,78.38,77.72,74.22,9178.37,3.26,4.38,73.958,73.07,72.487,6851.2,7698.53,8924.52,4.25
2020-11-30,72.3,74.57,74.46,72.29,6632.71,1.6,2.2,72.834,72.13,72.266,6672.74,7532.67,9074.82,3.07
2020-11-27,72.23,73.0,72.86,71.34,4340.3,0.38,0.52,72.42,71.734,72.329,6987.94,7489.73,9202.95,2.01
2020-11-26,71.33,73.0,72.48,70.89,4116.89,0.21,0.29,72.652,71.706,72.511,7920.22,7802.07,9479.45,1.91
2020-11-25,72.98,76.0,72.27,72.01,9987.74,0.17,0.24,72.512,71.848,72.806,9233.66,8443.04,9759.26,4.63
2020-11-24,72.01,73.4,72.1,70.21,8286.05,-0.29,-0.4,72.182,71.767,73.087,8545.85,8973.39,9709.01,3.84
2020-11-23,73.82,73.94,72.39,72.19,8208.7,-1.63,-2.2,71.426,71.375,73.282,8392.6,9490.66,9728.05,3.8
2020-11-20,72.0,74.22,74.02,70.82,9001.7,2.24,3.12,71.048,71.377,73.412,7991.52,10039.05,9880.21,4.35
2020-11-19,70.51,72.44,71.78,69.5,10684.13,1.16,1.64,70.76,71.264,73.461,7683.92,10093.07,9959.83,5.16
2020-11-18,67.45,71.39,70.62,67.45,6548.67,2.3,3.37,71.184,71.666,73.862,7652.41,9977.43,9775.76,3.17
2020-11-17,69.91,69.91,68.32,67.3,7519.78,-2.18,-3.09,71.352,71.904,74.329,9400.93,10150.51,9808.42,3.63
2020-11-16,72.56,72.6,70.5,69.3,6203.31,-2.08,-2.87,71.324,72.402,75.098,10588.73,10616.97,9657.56,3.0
2020-11-13,73.9,74.99,72.58,70.8,7463.71,-1.32,-1.79,71.706,72.923,75.623,12086.58,10916.17,9689.75,3.61
2020-11-12,71.01,75.43,73.9,70.67,10526.58,2.44,3.41,71.768,73.315,76.194,12502.22,11156.83,9603.13,5.09
2020-11-11,68.19,73.46,71.46,67.33,15291.29,3.28,4.81,72.148,73.764,76.749,12302.44,11075.47,9391.9,7.39
2020-11-10,72.19,72.41,68.18,68.18,13458.77,-4.23,-5.84,72.456,74.407,77.476,10900.09,10444.64,9175.64,6.5
2020-11-09,73.04,74.85,72.41,71.5,13692.55,-0.48,-0.66,73.48,75.188,78.482,10645.2,9965.44,8968.25,6.62
2020-11-06,77.27,77.27,72.89,72.5,9541.93,-2.91,-3.84,74.14,75.447,79.302,9745.76,9721.36,8757.93,4.61
2020-11-05,74.0,76.66,75.8,73.06,9527.68,2.8,3.84,74.862,75.658,80.136,9811.43,9826.59,9224.36,4.6
2020-11-04,73.3,75.5,73.0,72.63,8279.5,-0.3,-0.41,75.38,76.058,80.28,9848.5,9574.09,9106.17,4.0
2020-11-03,76.3,78.2,73.3,73.23,12184.35,-2.41,-3.18,76.358,76.754,80.361,9989.19,9466.33,9153.04,5.89
2020-11-02,75.5,78.65,75.71,72.66,9195.34,-0.79,-1.03,76.896,77.794,80.49,9285.67,8698.16,8695.54,4.44
2020-10-30,78.0,78.4,76.5,74.52,9870.26,-1.89,-2.41,76.754,78.323,80.522,9696.96,8463.32,8412.72,4.77
2020-10-29,77.57,80.0,78.39,75.61,9713.06,0.5,0.64,76.454,79.073,80.492,9841.76,8049.44,8442.6,4.69
