date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2021-01-05,5.35,5.38,5.37,5.32,20567.05,0.03,0.56,5.356,5.445,5.875,20119.19,23586.77,24805.71,0.62
2021-01-04,5.36,5.37,5.34,5.31,18638.17,-0.01,-0.19,5.374,5.477,5.938,19717.09,26065.11,25189.95,0.56
2020-12-31,5.35,5.37,5.35,5.3,19574.44,0.01,0.19,5.416,5.523,6.008,19411.65,31702.42,27480.43,0.59
2020-12-30,5.4,5.4,5.34,5.33,19853.72,-0.04,-0.74,5.452,5.626,6.066,19701.46,31498.51,27649.54,0.6
2020-12-29,5.46,5.46,5.38,5.33,21962.55,-0.08,-1.47,5.512,5.733,6.128,23801.82,31887.7,28005.05,0.66
2020-12-28,5.6,5.6,5.46,5.45,18556.55,-0.09,-1.62,5.534,5.834,6.19,27054.36,31618.76,28567.14,0.56
2020-12-25,5.54,5.6,5.55,5.5,17111.0,0.02,0.36,5.58,5.934,6.246,32413.13,31100.3,29224.18,0.51
2020-12-24,5.65,5.65,5.53,5.5,21023.5,-0.11,-1.95,5.63,6.021,6.298,43993.18,31042.22,31810.74,0.63
2020-12-23,5.97,5.97,5.64,5.56,40355.5,0.15,2.73,5.8,6.117,6.337,43295.55,30698.59,32410.79,1.21
2020-12-22,5.63,5.67,5.49,5.49,38225.26,-0.2,-3.52,5.954,6.203,6.38,39973.59,27862.84,31509.43,1.15
2020-12-21,5.79,5.82,5.69,5.51,45350.41,-0.11,-1.9,6.134,6.305,6.43,36183.15,26024.64,30706.14,1.36
2020-12-18,6.2,6.2,5.8,5.74,75011.23,-0.58,-9.09,6.288,6.398,6.473,29787.47,24314.8,30122.9,2.25
2020-12-17,6.41,6.41,6.38,6.28,17535.33,-0.03,-0.47,6.412,6.493,6.511,18091.25,23258.45,28343.01,0.53
2020-12-16,6.37,6.44,6.41,6.29,23745.71,0.02,0.31,6.434,6.506,6.522,18101.62,23800.57,28365.05,0.71
2020-12-15,6.46,6.54,6.39,6.35,19273.06,-0.07,-1.08,6.452,6.522,6.53,15752.08,24122.39,27949.1,0.58
2020-12-14,6.42,6.48,6.46,6.32,13372.0,0.04,0.62,6.476,6.545,6.54,15866.13,25515.53,28289.91,0.4
2020-12-11,6.55,6.58,6.42,6.38,16530.15,-0.07,-1.08,6.508,6.558,6.554,18842.13,27348.07,30074.24,0.5
2020-12-10,6.55,6.64,6.49,6.46,17587.2,-0.01,-0.15,6.574,6.575,6.564,28425.66,32579.27,32268.39,0.53
2020-12-09,6.51,6.54,6.5,6.45,11998.0,-0.01,-0.15,6.578,6.557,6.586,29499.52,34123.0,35450.41,0.36
2020-12-08,6.68,6.68,6.51,6.5,19843.28,-0.11,-1.66,6.592,6.557,6.629,32492.7,35156.02,42801.43,0.6
2020-12-07,6.65,6.79,6.62,6.62,28252.0,-0.13,-1.93,6.614,6.555,6.654,35164.94,35387.65,45086.41,0.85
2020-12-04,6.48,6.79,6.75,6.4,64447.8,0.24,3.69,6.608,6.547,6.642,35854.01,35931.0,46667.76,1.93
2020-12-03,6.58,6.58,6.51,6.46,22956.5,-0.06,-0.91,6.576,6.529,6.659,36732.89,33427.57,44670.47,0.69
2020-12-02,6.61,6.68,6.57,6.52,26963.9,-0.05,-0.76,6.536,6.538,6.69,38746.49,32929.52,44469.62,0.81
2020-12-01,6.57,6.79,6.62,6.55,33204.5,0.03,0.46,6.522,6.538,6.723,37819.34,31775.82,43805.77,1.0
2020-11-30,6.55,6.7,6.59,6.55,31697.35,0.0,0.0,6.496,6.534,6.755,35610.36,31064.28,43871.87,0.95
2020-11-27,6.31,6.74,6.59,6.31,68842.21,0.28,4.44,6.486,6.55,6.786,36007.99,32800.41,43080.13,2.07
2020-11-26,6.47,6.49,6.31,6.28,33024.5,-0.19,-2.92,6.482,6.552,6.82,30122.25,31957.51,40736.61,0.99
2020-11-25,6.51,6.61,6.5,6.47,22328.14,0.01,0.15,6.54,6.615,6.866,27112.55,36777.81,40079.81,0.67
2020-11-24,6.51,6.55,6.49,6.46,22159.62,-0.05,-0.77,6.554,6.7,6.903,25732.29,50446.84,40252.37,0.66
2020-11-23,6.53,6.59,6.54,6.46,33685.5,-0.03,-0.46,6.572,6.753,6.946,26518.19,54785.17,41730.3,1.01
2020-11-20,6.57,6.62,6.57,6.42,39413.5,-0.03,-0.46,6.614,6.737,6.999,29592.82,57404.51,44162.77,1.18
2020-11-19,6.57,6.62,6.6,6.46,17976.0,0.03,0.46,6.622,6.789,7.027,33792.77,55913.36,42857.05,0.54
2020-11-18,6.57,6.68,6.57,6.52,15426.83,-0.01,-0.15,6.69,6.842,7.055,46443.07,56009.71,42568.95,0.46
2020-11-17,6.63,6.69,6.58,6.53,26089.12,-0.17,-2.52,6.846,6.908,7.085,75161.38,55835.73,42655.86,0.78
2020-11-16,6.54,6.9,6.75,6.42,49058.65,0.14,2.12,6.934,6.976,7.114,83052.16,56679.47,42638.99,1.47
2020-11-13,6.96,7.0,6.61,6.55,60413.27,-0.33,-4.75,6.86,7.021,7.141,85216.2,53359.85,41543.58,1.81
2020-11-12,7.23,7.23,6.94,6.83,81227.48,-0.41,-5.58,6.956,7.087,7.171,78033.95,49515.7,39769.77,2.44
2020-11-11,7.1,7.63,7.35,6.75,159018.39,0.33,4.7,6.994,7.116,7.184,65576.35,43381.8,37901.5,4.77
2020-11-10,7.02,7.02,7.02,6.38,65543.0,0.64,10.03,6.97,7.106,7.171,36510.07,30057.91,32147.14,1.97
2020-11-02,7.08,7.08,6.38,6.38,59878.87,-0.71,-10.01,7.018,7.139,7.184,30306.77,28675.43,30928.79,1.8
2020-10-30,7.13,7.15,7.09,7.05,24502.0,-0.04,-0.56,7.182,7.261,7.224,21503.5,30921.03,29643.8,0.73
2020-10-29,7.18,7.18,7.13,7.08,18939.5,-0.1,-1.38,7.218,7.264,7.24,20997.45,29800.75,30046.72,0.57
2020-10-28,7.21,7.35,7.23,7.11,13687.0,-0.03,-0.41,7.238,7.267,7.25,21187.25,29128.2,30199.02,0.41
2020-10-27,7.24,7.33,7.26,7.05,34526.5,0.06,0.83,7.242,7.262,7.258,23605.75,29476.0,30580.63,1.04
2020-10-26,7.32,7.34,7.2,7.14,15862.5,-0.07,-0.96,7.26,7.252,7.263,27044.08,28598.52,29819.18,0.48
2020-10-23,7.27,7.32,7.27,7.15,21971.75,0.04,0.55,7.34,7.26,7.279,40338.55,29727.32,30128.61,0.66
2020-10-22,7.24,7.27,7.23,7.13,19888.5,-0.02,-0.28,7.31,7.255,7.284,38604.05,30023.84,29927.96,0.6
2020-10-21,7.45,7.45,7.25,7.24,25779.5,-0.1,-1.36,7.296,7.252,7.297,37069.15,32421.19,30933.66,0.77
2020-10-20,7.55,7.55,7.35,7.26,51718.16,-0.25,-3.29,7.282,7.235,7.306,35346.25,34236.37,31230.08,1.55
2020-10-19,7.46,7.83,7.6,7.31,82334.86,0.48,6.74,7.244,7.228,7.316,30152.95,33182.15,31520.81,2.47
2020-10-16,7.16,7.16,7.12,7.06,13299.21,-0.04,-0.56,7.18,7.186,7.33,19116.08,28366.57,29074.28,0.4
2020-10-15,7.15,7.19,7.16,7.09,12214.0,-0.02,-0.28,7.2,7.215,7.358,21443.64,30292.7,30904.17,0.37
2020-10-14,7.16,7.2,7.18,7.09,17165.0,0.02,0.28,7.208,7.233,7.401,27773.24,31269.85,32381.05,0.51
2020-10-13,7.28,7.29,7.16,7.1,25751.7,-0.12,-1.65,7.188,7.253,7.452,33126.49,31685.27,33148.25,0.77
2020-10-12,7.23,7.32,7.28,7.2,27150.5,0.06,0.83,7.212,7.274,7.509,36211.35,31039.85,35730.13,0.81
2020-10-09,7.33,7.35,7.22,7.17,24937.0,0.02,0.28,7.192,7.297,7.578,37617.05,30529.9,39489.93,0.75
2020-09-30,7.09,7.42,7.2,7.0,43861.98,0.12,1.7,7.23,7.313,7.63,39141.75,29832.08,40496.73,1.32
2020-09-29,7.28,7.32,7.08,7.04,43931.28,-0.2,-2.75,7.258,7.342,7.679,34766.46,29446.13,39832.88,1.32
2020-09-28,7.17,7.5,7.28,7.02,41176.0,0.1,1.39,7.318,7.377,7.731,30244.04,28223.78,38930.02,1.24
2020-09-25,7.3,7.37,7.18,7.0,34179.01,-0.23,-3.1,7.336,7.403,7.77,25868.34,29859.47,39369.9,1.03
2020-09-24,7.35,7.44,7.41,6.82,32560.5,0.07,0.95,7.402,7.473,7.821,23442.74,29781.99,40771.77,0.98
2020-09-23,7.4,7.43,7.34,7.29,21985.5,-0.04,-0.54,7.396,7.5,7.852,20522.41,31515.64,43202.4,0.66
2020-09-22,7.35,7.44,7.38,7.24,21319.2,0.01,0.14,7.426,7.568,7.897,24125.79,33492.25,49171.37,0.64
2020-09-21,7.47,7.52,7.37,7.32,19297.5,-0.14,-1.86,7.436,7.65,7.951,26203.52,34611.23,55591.45,0.58
2020-09-18,7.35,7.53,7.51,7.34,22051.0,0.13,1.76,7.47,7.743,8.01,33850.6,40420.41,64986.0,0.66
2020-09-17,7.51,7.51,7.38,7.34,17958.86,-0.11,-1.47,7.544,7.859,8.031,36121.25,48449.96,70317.72,0.54
2020-09-16,7.4,7.57,7.49,7.33,40002.4,0.06,0.81,7.604,7.947,8.043,42508.87,51161.38,73402.73,1.2
2020-09-15,7.54,7.63,7.43,7.4,31707.86,-0.11,-1.46,7.71,8.016,8.041,42858.7,50219.64,73906.14,0.95
2020-09-14,8.08,8.09,7.54,7.44,57532.9,-0.34,-4.32,7.864,8.084,8.046,43018.93,49636.25,75491.09,1.73
2020-09-11,7.78,7.93,7.88,7.5,33404.21,0.2,2.6,8.016,8.136,8.041,46990.22,48880.32,74230.22,1.0
2020-09-10,8.09,8.11,7.68,7.68,49897.0,-0.34,-4.24,8.174,8.168,8.013,60778.68,51761.55,73525.69,1.5
2020-09-09,8.08,8.18,8.02,7.96,41751.53,-0.18,-2.19,8.29,8.203,7.993,59813.88,54889.15,72267.32,1.25
2020-09-08,8.36,8.38,8.2,8.1,32509.0,-0.1,-1.21,8.322,8.226,7.959,57580.57,64850.49,71735.15,0.98
2020-09-07,8.59,8.65,8.3,8.26,77389.34,-0.37,-4.27,8.304,8.252,7.909,56253.57,76571.66,72422.65,2.32
2020-09-04,8.08,8.9,8.67,8.08,102346.51,0.41,4.96,8.256,8.276,7.859,50770.42,89551.59,70403.75,3.07
2020-09-03,8.21,8.5,8.26,8.0,45073.0,0.08,0.98,8.162,8.203,7.788,42744.42,92185.48,67632.18,1.35
2020-09-02,8.08,8.23,8.18,8.02,30585.0,0.07,0.86,8.116,8.138,7.748,49964.42,95644.08,67810.73,0.92
2020-09-01,8.09,8.19,8.11,7.97,25874.0,0.05,0.62,8.13,8.066,7.717,72120.41,97592.64,68130.03,0.78
2020-08-31,8.29,8.33,8.06,7.98,49973.59,-0.14,-1.71,8.2,8.007,7.695,96889.76,101345.94,69243.55,1.5
2020-08-28,8.07,8.4,8.2,7.87,62216.5,0.17,2.12,8.296,7.945,7.676,128332.75,99580.13,70053.93,1.87
2020-08-27,8.36,8.45,8.03,7.96,81173.0,-0.22,-2.67,8.244,7.857,7.637,141626.55,95289.84,68977.2,2.43
2020-08-26,8.58,8.66,8.25,8.2,141364.97,-0.21,-2.48,8.16,7.782,7.603,141323.73,89645.5,67125.04,4.24
2020-08-25,8.58,8.82,8.46,8.38,149720.73,-0.08,-0.94,8.002,7.691,7.566,123064.86,78619.8,62487.07,4.49
2020-08-24,8.02,8.73,8.54,8.02,207188.56,0.6,7.56,7.814,7.565,7.517,105802.11,68273.63,57950.46,6.21
2020-08-21,7.61,8.13,7.94,7.52,128685.49,0.33,4.34,7.594,7.442,7.474,70827.5,51255.91,51861.56,3.86
2020-08-20,7.4,7.72,7.61,7.35,79658.92,0.15,2.01,7.47,7.373,7.457,48953.12,43078.87,53410.81,2.39
2020-08-19,7.45,7.58,7.46,7.41,50070.62,-0.06,-0.8,7.404,7.358,7.48,37967.26,39977.38,66239.37,1.5
2020-08-18,7.45,7.69,7.52,7.45,63406.98,0.08,1.07,7.38,7.367,7.497,34174.74,38667.42,69531.32,1.9
2020-08-17,7.39,7.44,7.44,7.25,32315.5,0.12,1.64,7.316,7.382,7.475,30745.15,37141.17,71036.8,0.97
2020-08-14,7.29,7.34,7.32,7.23,19313.58,0.04,0.55,7.29,7.406,7.463,31684.32,40527.74,74182.0,0.58
2020-08-13,7.31,7.39,7.28,7.25,24729.62,-0.06,-0.82,7.276,7.416,7.441,37204.62,42664.57,77064.69,0.74
2020-08-12,7.18,7.38,7.34,7.15,31108.02,0.14,1.94,7.312,7.424,7.413,41987.49,44604.58,81666.01,0.93
2020-08-11,7.31,7.35,7.2,7.17,46259.03,-0.11,-1.5,7.354,7.441,7.406,43160.09,46354.34,85439.51,1.39
2020-08-10,7.22,7.46,7.31,7.15,37011.36,0.06,0.83,7.448,7.468,7.433,43537.18,47627.3,94535.46,1.11
2020-08-07,7.47,7.49,7.25,7.22,46915.06,-0.21,-2.81,7.522,7.506,7.438,49371.15,52467.2,97942.14,1.41
2020-08-06,7.54,7.54,7.46,7.37,48644.0,-0.09,-1.19,7.556,7.54,7.413,48124.52,63742.76,98048.17,1.46
2020-08-05,7.6,7.67,7.55,7.43,36971.0,-0.12,-1.56,7.536,7.602,7.38,47221.66,92501.37,98277.52,1.11
2020-08-04,7.66,7.73,7.67,7.55,48144.5,-0.01,-0.13,7.528,7.626,7.334,49548.58,100395.22,99493.7,1.44
2020-08-03,7.51,7.72,7.68,7.43,66181.19,0.26,3.5,7.488,7.567,7.277,51717.41,104932.43,99626.68,1.99
2020-07-31,7.4,7.5,7.42,7.31,40681.89,0.06,0.81,7.49,7.519,7.219,55563.25,107836.26,98742.85,1.22
2020-07-30,7.55,7.6,7.36,7.33,44129.7,-0.15,-2.0,7.524,7.465,7.165,79360.99,111464.82,97571.23,1.32
2020-07-29,7.43,7.55,7.51,7.22,48605.62,0.04,0.54,7.668,7.401,7.113,137781.08,118727.45,96198.49,1.46
2020-07-28,7.59,7.69,7.47,7.44,58988.64,-0.22,-2.86,7.724,7.37,7.054,151241.85,124524.68,94411.71,1.77
2020-07-27,7.44,7.88,7.69,7.37,85410.4,0.1,1.32,7.646,7.397,6.996,158147.45,141443.62,92123.54,2.56
2020-07-24,7.63,7.85,7.59,7.27,159670.61,-0.49,-6.06,7.548,7.37,6.921,160109.28,143417.08,88421.97,4.79
2020-07-23,8.56,8.57,8.08,7.7,336230.12,0.29,3.72,7.406,7.286,6.851,143568.64,132353.59,81154.29,10.09
2020-07-22,7.01,7.79,7.79,6.93,115909.48,0.71,10.03,7.134,7.157,6.759,99673.81,104053.67,65133.76,3.48
2020-07-21,7.01,7.09,7.08,6.83,93516.65,-0.12,-1.67,7.016,7.042,6.681,97807.52,98592.18,60160.49,2.81
2020-07-20,6.89,7.23,7.2,6.87,95219.53,0.32,4.65,7.148,6.986,6.639,124739.79,94320.93,57961.5,2.86
2020-07-17,6.78,6.93,6.88,6.67,76967.4,0.16,2.38,7.192,6.918,6.602,126724.88,89649.43,53911.83,2.31
2020-07-16,7.29,7.3,6.72,6.56,116756.0,-0.48,-6.67,7.166,6.864,6.583,121138.55,83677.65,51673.15,3.5
2020-07-15,7.54,7.6,7.2,7.19,106578.0,-0.54,-6.98,7.18,6.825,6.572,108433.52,73669.53,47199.47,3.2
2020-07-14,7.7,7.98,7.74,7.3,228178.0,0.32,4.31,7.068,6.738,6.546,99376.84,64298.74,43504.6,6.84
2020-07-13,6.72,7.42,7.42,6.71,105144.98,0.67,9.93,6.824,6.594,6.5,63902.07,42803.46,34705.11,3.15
2020-07-10,6.82,6.86,6.75,6.68,49035.76,-0.04,-0.59,6.644,6.472,6.461,52573.98,33426.86,30783.72,1.47
2020-07-09,6.63,6.79,6.79,6.6,53230.86,0.15,2.26,6.562,6.416,6.456,46216.75,29954.99,29659.71,1.6
2020-07-08,6.48,6.69,6.64,6.45,61294.61,0.12,1.84,6.47,6.36,6.451,38905.53,26213.85,28630.17,1.84
2020-07-07,6.6,6.66,6.52,6.45,50804.15,0.0,0.0,6.408,6.319,6.456,29220.65,21728.81,26492.36,1.52
2020-07-06,6.34,6.59,6.52,6.33,48504.5,0.18,2.84,6.364,6.292,6.468,21704.85,21602.07,25262.18,1.45
2020-07-03,6.33,6.38,6.34,6.32,17249.65,0.01,0.16,6.3,6.285,6.483,14279.75,18174.22,24688.05,0.52
2020-07-02,6.3,6.34,6.33,6.27,16674.75,0.0,0.0,6.27,6.302,6.502,13693.22,19668.65,25317.21,0.5
2020-07-01,6.39,6.39,6.33,6.27,12870.18,0.03,0.48,6.25,6.319,6.525,13522.17,20729.42,26043.46,0.39
2020-06-30,6.22,6.32,6.3,6.2,13225.18,0.1,1.61,6.23,6.354,6.548,14236.97,22710.45,27622.64,0.4
2020-06-29,6.2,6.24,6.2,6.16,11379.0,0.01,0.16,6.22,6.406,6.572,21499.3,26606.75,30400.03,0.34
2020-06-24,6.25,6.25,6.19,6.16,14317.0,-0.04,-0.64,6.27,6.449,6.607,22068.7,28140.57,34404.75,0.43
2020-06-23,6.22,6.27,6.23,6.2,15819.5,0.0,0.0,6.334,6.495,6.634,25644.09,29364.43,37367.55,0.47
2020-06-22,6.29,6.29,6.23,6.21,16444.18,-0.02,-0.32,6.388,6.541,6.657,27936.67,31046.48,41788.65,0.49
2020-06-19,6.41,6.41,6.25,6.24,49536.8,-0.2,-3.1,6.478,6.593,6.664,31183.93,31255.92,42910.19,1.49
2020-06-18,6.51,6.52,6.45,6.42,14226.0,-0.06,-0.92,6.592,6.644,6.667,31714.21,28922.29,41823.57,0.43
2020-06-17,6.5,6.55,6.51,6.33,32193.95,0.01,0.15,6.628,6.68,6.659,34212.45,31201.88,42573.56,0.97
2020-06-16,6.68,6.68,6.5,6.44,27282.42,-0.08,-1.22,6.656,6.702,6.648,33084.77,30965.76,42447.98,0.82
2020-06-15,6.82,6.87,6.68,6.63,32680.5,-0.14,-2.05,6.694,6.731,6.64,34156.29,31357.5,42148.5,0.98
2020-06-12,6.63,6.86,6.82,6.51,52188.16,0.19,2.87,6.708,6.741,6.624,31327.9,32534.83,41825.25,1.57
2020-06-11,6.61,6.7,6.63,6.59,26717.21,-0.02,-0.3,6.696,6.737,6.605,26130.37,34193.31,40913.27,0.8
2020-06-10,6.72,6.72,6.65,6.56,26555.58,-0.04,-0.6,6.732,6.764,6.576,28191.31,40668.92,40209.0,0.8
2020-06-09,6.77,6.78,6.69,6.65,32640.0,-0.06,-0.89,6.748,6.772,6.551,28846.75,45370.67,40697.76,0.98
2020-06-08,6.75,6.79,6.75,6.71,18538.55,-0.01,-0.15,6.768,6.773,6.524,28558.7,52530.82,40227.42,0.56
2020-06-05,6.81,6.88,6.76,6.73,26200.5,-0.05,-0.73,6.774,6.734,6.496,33741.76,54564.47,40479.7,0.79
2020-06-04,6.73,6.91,6.81,6.69,37021.94,0.08,1.19,6.778,6.689,6.468,42256.26,54724.85,40072.89,1.11
2020-06-03,6.79,6.88,6.73,6.7,29832.78,-0.06,-0.88,6.796,6.638,6.438,53146.52,53945.25,39134.95,0.89
2020-06-02,6.78,6.82,6.79,6.7,31199.73,0.01,0.15,6.796,6.593,6.412,61894.59,53930.2,38461.99,0.94
2020-06-01,6.81,6.82,6.78,6.71,44453.83,0.0,0.0,6.778,6.549,6.382,76502.95,52939.51,37881.68,1.33
2020-05-29,6.85,6.97,6.78,6.72,68773.0,-0.12,-1.74,6.694,6.507,6.347,75387.18,51115.67,36272.99,2.06
2020-05-28,6.68,6.99,6.9,6.67,91473.27,0.17,2.53,6.6,6.472,6.316,67193.44,47633.23,34121.35,2.74
2020-05-27,6.71,6.94,6.73,6.61,73573.14,0.03,0.45,6.48,6.388,6.282,54743.97,39749.07,30634.79,2.21
2020-05-26,6.36,6.75,6.7,6.36,104241.49,0.34,5.35,6.39,6.33,6.261,45965.8,36024.85,28610.82,3.13
2020-05-25,6.34,6.36,6.36,6.26,38875.0,0.05,0.79,6.32,6.274,6.253,29376.07,27924.03,25876.29,1.17
2020-05-22,6.25,6.35,6.31,6.22,27804.32,0.01,0.16,6.32,6.257,6.263,26844.16,26394.93,25377.72,0.83
2020-05-21,6.22,6.35,6.3,6.22,29225.9,0.02,0.32,6.344,6.247,6.274,28073.01,25420.93,26211.29,0.88
2020-05-20,6.35,6.39,6.28,6.19,29682.29,-0.07,-1.1,6.296,6.238,6.278,24754.17,24324.65,26301.67,0.89
2020-05-19,6.3,6.39,6.35,6.25,21292.83,-0.01,-0.16,6.27,6.23,6.277,26083.9,22993.79,25746.63,0.64
2020-05-18,6.41,6.41,6.36,6.23,26215.45,-0.07,-1.09,6.228,6.214,6.272,26471.98,22823.85,25431.36,0.79
2020-05-15,6.06,6.54,6.43,6.05,33948.57,0.37,6.11,6.194,6.187,6.268,25945.69,21430.32,24776.35,1.02
2020-05-14,6.13,6.13,6.06,6.05,12631.73,-0.09,-1.46,6.15,6.159,6.262,22768.84,20609.47,24261.44,0.38
2020-05-13,6.08,6.39,6.15,6.06,36330.94,0.01,0.16,6.18,6.176,6.269,23895.13,21520.51,24280.45,1.09
2020-05-12,6.2,6.2,6.14,6.06,23233.23,-0.05,-0.81,6.19,6.191,6.271,19903.67,21196.79,23590.42,0.7
2020-05-11,6.25,6.25,6.19,6.12,23584.0,-0.02,-0.32,6.2,6.231,6.281,19175.72,23828.56,23576.51,0.71
2020-05-08,6.17,6.25,6.21,6.15,18064.32,0.0,0.0,6.18,6.268,6.29,16914.94,24360.51,23745.85,0.54
2020-05-07,6.2,6.23,6.21,6.1,18263.15,0.01,0.16,6.168,6.3,6.291,18450.1,27001.65,24756.56,0.55
2020-05-06,6.15,6.21,6.2,6.12,16373.63,0.01,0.16,6.172,6.318,6.281,19145.89,28278.69,24726.15,0.49
2020-04-30,6.13,6.25,6.19,6.02,19593.5,0.1,1.64,6.192,6.324,6.275,22489.92,28499.48,24889.75,0.59
2020-04-29,5.96,6.2,6.09,5.96,12280.08,-0.06,-0.98,6.262,6.33,6.269,28481.39,28038.88,24736.15,0.37
2020-04-28,6.27,6.27,6.15,5.95,25740.12,-0.08,-1.28,6.356,6.349,6.266,31806.07,28122.38,25179.02,0.77
