date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2021-01-05,4.63,5.07,4.9,4.51,962851.38,0.29,6.29,4.588,4.567,4.357,587839.52,625751.61,629222.49,6.78
2021-01-04,4.61,4.77,4.61,4.58,558727.06,0.01,0.22,4.544,4.517,4.301,516466.28,585451.23,593276.45,3.93
2020-12-31,4.45,4.68,4.6,4.4,559481.38,0.15,3.37,4.546,4.494,4.267,527599.58,594942.13,574860.84,3.94
2020-12-30,4.38,4.54,4.45,4.32,369213.38,0.07,1.6,4.564,4.47,4.235,621744.21,612959.48,558024.62,2.6
2020-12-29,4.66,4.74,4.38,4.36,488924.38,-0.3,-6.41,4.564,4.478,4.213,666064.89,667802.62,552294.22,3.44
2020-12-28,4.58,4.68,4.68,4.35,605985.19,0.06,1.3,4.546,4.497,4.197,663663.69,764750.42,541700.28,4.27
2020-12-25,4.61,4.7,4.62,4.45,614393.56,-0.07,-1.49,4.49,4.461,4.166,654436.18,824601.29,528193.49,4.33
2020-12-24,4.48,4.84,4.69,4.37,1030204.56,0.24,5.39,4.442,4.359,4.14,662284.68,786586.98,514944.75,7.25
2020-12-23,4.27,4.5,4.45,4.24,590816.75,0.16,3.73,4.376,4.264,4.109,604174.74,699544.92,476518.89,4.16
2020-12-22,4.39,4.48,4.29,4.26,476918.41,-0.11,-2.5,4.392,4.193,4.087,669540.34,658950.46,457167.72,3.36
2020-12-21,4.39,4.53,4.4,4.36,559847.62,0.02,0.46,4.448,4.146,4.078,865837.14,632693.38,445686.01,3.94
2020-12-18,4.43,4.56,4.38,4.32,653636.06,0.02,0.46,4.432,4.085,4.063,994766.39,601101.66,430822.37,4.6
2020-12-17,4.47,4.52,4.36,4.31,739654.88,-0.17,-3.75,4.276,4.039,4.049,910889.27,554779.56,414322.31,5.21
2020-12-16,4.51,4.65,4.53,4.36,917644.75,-0.04,-0.88,4.152,3.999,4.042,794915.09,503089.77,401395.97,6.46
2020-12-15,4.22,4.75,4.57,4.15,1458402.38,0.25,5.79,3.994,3.947,4.018,648360.57,436785.82,367105.37,10.27
2020-12-14,3.65,4.32,4.32,3.55,1204493.88,0.72,20.0,3.844,3.897,3.99,399549.63,318650.14,305932.07,8.48
2020-12-11,3.74,3.77,3.6,3.59,234250.48,-0.14,-3.74,3.738,3.871,3.979,207436.93,231785.7,260599.75,1.65
2020-12-10,3.76,3.81,3.74,3.7,159783.97,0.0,0.0,3.802,3.921,4.008,198669.84,243302.51,270790.82,1.12
2020-12-09,3.79,3.87,3.74,3.74,184872.12,-0.08,-2.09,3.846,3.953,4.031,211264.44,253492.87,282575.63,1.3
2020-12-08,3.79,3.94,3.82,3.73,214347.69,0.03,0.79,3.9,3.98,4.049,225211.07,255384.99,284075.13,1.51
2020-12-07,3.92,3.92,3.79,3.78,243930.41,-0.13,-3.32,3.95,4.009,4.069,237750.65,258678.64,287922.06,1.72
2020-12-04,3.94,3.98,3.92,3.9,190415.0,-0.04,-1.01,4.004,4.04,4.095,256134.47,260543.07,291415.71,1.34
2020-12-03,4.01,4.01,3.96,3.94,222757.0,-0.05,-1.25,4.04,4.059,4.11,287935.19,273865.07,298314.86,1.57
2020-12-02,4.07,4.09,4.01,4.0,254605.27,-0.06,-1.47,4.06,4.085,4.129,295721.29,299702.16,308973.06,1.79
2020-12-01,4.04,4.11,4.07,4.03,277045.59,0.01,0.25,4.06,4.088,4.147,285558.9,297424.92,315478.95,1.95
2020-11-30,4.06,4.19,4.06,4.03,335849.47,-0.04,-0.98,4.068,4.082,4.169,279606.63,293214.0,314205.87,2.36
2020-11-27,4.04,4.18,4.1,3.99,349418.62,0.04,0.98,4.076,4.086,4.186,264951.68,289413.79,318458.75,2.46
2020-11-26,4.01,4.15,4.06,3.99,261687.52,0.05,1.25,4.078,4.095,4.204,259794.94,298279.12,341494.19,1.84
2020-11-25,4.1,4.12,4.01,4.01,203793.28,-0.1,-2.43,4.11,4.108,4.256,303683.03,311658.39,339544.83,1.43
2020-11-24,4.1,4.21,4.11,4.1,247284.27,0.01,0.24,4.116,4.117,4.316,309290.95,312765.28,342129.23,1.74
2020-11-23,4.12,4.16,4.1,4.02,262574.72,-0.01,-0.24,4.096,4.129,4.371,306821.37,317165.48,341150.31,1.85
2020-11-20,4.18,4.27,4.11,4.1,323634.91,-0.11,-2.61,4.096,4.15,4.426,313875.91,322288.35,337850.08,2.28
2020-11-19,4.03,4.3,4.22,3.98,481127.97,0.18,4.46,4.112,4.161,4.482,336763.3,322764.66,337129.49,3.39
2020-11-18,3.97,4.15,4.04,3.96,231832.88,0.03,0.75,4.106,4.173,4.538,319633.74,318243.96,328778.76,1.63
2020-11-17,4.12,4.12,4.01,3.96,234936.36,-0.09,-2.19,4.118,4.206,4.605,316239.61,333532.97,352056.12,1.65
2020-11-16,4.24,4.27,4.1,4.05,297847.41,-0.09,-2.15,4.162,4.255,4.693,327509.59,335197.75,363840.16,2.1
2020-11-13,4.1,4.27,4.19,3.93,438071.88,0.0,0.0,4.204,4.285,4.775,330700.79,347503.71,388976.08,3.08
2020-11-12,4.1,4.34,4.19,4.03,395480.19,0.09,2.19,4.21,4.313,4.836,308766.02,384709.27,382526.04,2.78
2020-11-11,4.23,4.25,4.1,4.09,214862.2,-0.13,-3.07,4.24,4.404,4.898,316854.18,367431.26,385321.72,1.51
2020-11-10,4.34,4.39,4.23,4.19,291286.28,-0.08,-1.86,4.294,4.514,4.978,350826.34,371493.19,407526.77,2.05
2020-11-09,4.25,4.4,4.31,4.2,313803.41,0.09,2.13,4.348,4.613,5.056,342885.91,365135.14,420579.07,2.21
2020-11-06,4.32,4.34,4.22,4.17,328398.0,-0.12,-2.77,4.366,4.701,5.126,364306.63,353411.82,435299.1,2.31
2020-11-05,4.35,4.45,4.34,4.24,435921.0,-0.03,-0.69,4.416,4.802,5.188,460652.52,351494.32,441674.79,3.07
2020-11-04,4.51,4.51,4.37,4.32,384723.0,-0.13,-2.89,4.568,4.902,5.24,418008.35,339313.56,442255.26,2.71
2020-11-03,4.47,4.53,4.5,4.41,251584.12,0.1,2.27,4.734,5.003,5.29,392160.03,370579.26,445667.61,1.77
2020-11-02,4.47,4.56,4.4,4.32,420907.03,-0.07,-1.57,4.878,5.131,5.322,387384.37,392482.57,458255.38,2.96
2020-10-30,4.81,4.86,4.47,4.42,810127.44,-0.63,-12.35,5.036,5.265,5.373,342517.0,430448.45,463250.34,5.7
2020-10-29,5.12,5.16,5.1,5.07,222700.16,-0.1,-1.92,5.188,5.358,5.43,242336.12,380342.81,451791.32,1.57
2020-10-28,5.22,5.25,5.2,5.07,255481.41,-0.02,-0.38,5.236,5.391,5.467,260618.76,403212.19,482015.48,1.8
2020-10-27,5.16,5.35,5.22,5.16,227705.8,0.03,0.58,5.272,5.442,5.514,348998.49,443560.36,519860.76,1.6
2020-10-26,5.18,5.26,5.19,5.09,196570.2,-0.04,-0.77,5.384,5.499,5.558,397580.77,476023.0,570611.62,1.38
2020-10-23,5.31,5.41,5.23,5.18,309223.03,-0.11,-2.06,5.494,5.55,5.59,518379.89,517186.39,595211.47,2.18
2020-10-22,5.37,5.41,5.34,5.24,314113.38,-0.04,-0.74,5.528,5.573,5.603,518349.51,531855.26,606829.2,2.21
2020-10-21,5.76,5.76,5.38,5.29,697380.06,-0.4,-6.92,5.546,5.578,5.618,545805.61,545196.97,631268.7,4.91
2020-10-20,5.73,5.78,5.78,5.6,470617.19,0.04,0.7,5.612,5.577,5.649,538122.22,520755.95,646481.0,3.31
2020-10-19,5.42,5.95,5.74,5.37,800565.81,0.34,6.3,5.614,5.513,5.666,554465.23,524028.2,683971.74,5.64
2020-10-16,5.38,5.49,5.4,5.3,309071.09,-0.03,-0.55,5.606,5.48,5.677,515992.88,496052.23,708292.02,2.18
2020-10-15,5.59,5.7,5.43,5.42,451393.88,-0.28,-4.9,5.618,5.501,5.728,545361.01,523239.83,764842.02,3.18
2020-10-14,5.74,6.08,5.71,5.62,658963.12,-0.08,-1.38,5.61,5.542,5.785,544588.34,560818.77,825939.86,4.64
2020-10-13,5.66,5.82,5.79,5.58,552332.25,0.09,1.58,5.542,5.586,5.842,503389.68,596161.17,848582.6,3.89
2020-10-12,5.38,5.73,5.7,5.35,608204.06,0.24,4.4,5.412,5.617,5.879,493591.17,665200.24,880563.02,4.28
2020-10-09,5.54,5.59,5.46,5.39,455911.72,0.07,1.3,5.354,5.629,5.899,476111.59,673236.56,879595.26,3.21
2020-09-30,5.37,5.6,5.39,5.27,447530.53,0.02,0.37,5.384,5.633,5.917,501118.66,681803.13,893944.17,3.15
2020-09-29,5.16,5.49,5.37,5.11,452969.84,0.23,4.47,5.474,5.657,5.96,577049.2,717340.42,922651.77,3.19
2020-09-28,5.49,5.53,5.14,5.06,503339.69,-0.27,-4.99,5.63,5.72,5.987,688932.66,772206.05,931402.79,3.54
2020-09-25,5.63,5.68,5.41,5.38,520806.16,-0.2,-3.56,5.822,5.819,6.008,836809.32,843915.29,927313.04,3.67
2020-09-24,5.71,5.93,5.61,5.56,580947.06,-0.23,-3.94,5.904,5.874,6.016,870361.54,920531.81,934892.71,4.09
2020-09-23,6.1,6.23,5.84,5.84,827183.25,-0.31,-5.04,5.882,5.955,5.998,862487.61,1006444.2,920550.03,5.82
2020-09-22,6.02,6.27,6.15,5.85,1012387.12,0.05,0.82,5.84,6.027,5.967,857631.64,1091060.95,911727.62,7.13
2020-09-21,5.8,6.35,6.1,5.76,1242723.0,0.28,4.81,5.81,6.098,5.942,855479.45,1101004.03,879465.15,8.75
2020-09-18,5.49,5.96,5.82,5.42,688567.25,0.32,5.82,5.816,6.141,5.918,851021.25,1095925.8,834647.18,4.85
2020-09-17,5.59,5.65,5.5,5.38,541577.44,-0.13,-2.31,5.844,6.169,5.916,970702.08,1085953.97,811712.52,3.81
2020-09-16,5.95,5.95,5.63,5.58,802903.38,-0.37,-6.17,6.028,6.201,5.929,1150400.79,1106085.22,798688.0,5.65
2020-09-15,6.0,6.35,6.0,5.9,1001626.19,-0.13,-2.12,6.214,6.263,5.94,1324490.26,1127963.12,775024.19,7.05
2020-09-14,5.87,6.29,6.13,5.72,1220432.0,0.17,2.85,6.386,6.253,5.942,1346528.6,1090599.53,743806.66,8.59
2020-09-11,6.78,6.98,5.96,5.56,1286971.38,-0.46,-7.17,6.466,6.197,5.94,1340830.35,1010710.8,716605.9,9.06
2020-09-10,6.79,7.12,6.42,6.27,1440071.0,-0.14,-2.13,6.494,6.157,5.927,1201205.85,949253.61,667731.17,10.14
2020-09-09,6.67,7.53,6.56,6.4,1673350.75,-0.3,-4.37,6.374,6.041,5.884,1061769.64,834655.87,612085.72,11.78
2020-09-08,6.43,6.88,6.86,6.25,1111817.88,0.33,5.05,6.312,5.907,5.824,931435.97,732394.29,549476.31,7.83
2020-09-07,6.08,6.88,6.53,5.98,1191940.75,0.43,7.05,6.12,5.786,5.761,834670.45,657926.27,518092.28,8.39
2020-09-04,5.62,6.19,6.1,5.61,588848.88,0.28,4.81,5.928,5.694,5.727,680591.25,573368.56,488246.29,4.15
2020-09-03,6.11,6.16,5.82,5.82,742889.94,-0.43,-6.88,5.82,5.662,5.701,697301.36,537471.07,477387.79,5.23
2020-09-02,6.06,6.45,6.25,5.97,1021682.38,0.35,5.93,5.708,5.657,5.693,607542.09,491290.78,465685.55,7.19
2020-09-01,5.54,5.9,5.9,5.54,627990.31,0.33,5.92,5.502,5.616,5.666,533352.61,422085.27,442739.92,4.42
2020-08-31,5.61,5.73,5.57,5.45,421544.72,0.01,0.18,5.452,5.631,5.66,481182.09,397013.8,460850.06,2.97
2020-08-28,5.18,6.03,5.56,5.11,672399.44,0.3,5.7,5.46,5.683,5.662,466145.88,422501.0,476728.57,4.73
2020-08-27,5.2,5.31,5.26,5.03,294093.62,0.04,0.77,5.504,5.697,5.639,377640.78,386208.73,455106.18,2.07
2020-08-26,5.61,5.63,5.22,5.01,650734.94,-0.43,-7.61,5.606,5.726,5.634,375039.46,389515.57,460574.6,4.58
2020-08-25,5.61,5.79,5.65,5.47,367137.72,0.04,0.71,5.73,5.74,5.632,310817.94,366558.33,454288.45,2.58
2020-08-24,5.6,5.7,5.61,5.3,346363.69,-0.17,-2.94,5.81,5.735,5.587,312845.51,378258.29,447474.51,2.44
2020-08-21,5.8,5.86,5.78,5.67,229873.91,0.01,0.17,5.906,5.76,5.549,378856.12,403124.02,444612.29,1.62
2020-08-20,5.85,6.0,5.77,5.73,281087.03,-0.07,-1.2,5.89,5.739,5.508,394776.67,417304.52,456980.47,1.98
2020-08-19,6.16,6.16,5.84,5.81,329627.34,-0.21,-3.47,5.846,5.729,5.471,403991.69,440080.32,459333.9,2.32
2020-08-18,6.13,6.19,6.05,6.02,377275.56,-0.04,-0.66,5.75,5.716,5.431,422298.73,463394.58,457990.01,2.66
2020-08-17,5.71,6.18,6.09,5.66,676416.75,0.39,6.84,5.66,5.688,5.379,443671.07,524686.33,453728.49,4.76
2020-08-14,5.56,5.75,5.7,5.5,309476.69,0.15,2.7,5.614,5.64,5.332,427391.91,530956.13,440430.12,2.18
2020-08-13,5.35,5.72,5.55,5.33,327162.09,0.19,3.54,5.588,5.58,5.292,439832.36,524003.63,443975.78,2.3
2020-08-12,5.43,5.53,5.36,5.16,421162.56,-0.24,-4.29,5.612,5.541,5.26,476168.96,531633.63,445612.21,2.96
2020-08-11,5.85,5.85,5.6,5.58,484137.28,-0.26,-4.44,5.682,5.523,5.249,504490.42,542018.56,468479.4,3.41
2020-08-10,5.56,5.99,5.86,5.52,595020.94,0.29,5.21,5.716,5.438,5.25,605701.59,516690.72,484584.72,4.19
2020-08-07,5.6,5.63,5.57,5.43,371678.91,-0.1,-1.76,5.666,5.337,5.213,634520.35,486100.56,475888.2,2.62
2020-08-06,5.63,5.81,5.67,5.54,508845.09,-0.04,-0.7,5.572,5.277,5.18,608174.91,496656.43,482080.54,3.58
2020-08-05,5.75,5.87,5.71,5.57,562769.88,-0.06,-1.04,5.47,5.213,5.154,587098.3,478587.48,499557.81,3.96
2020-08-04,5.67,6.17,5.77,5.56,990193.12,0.16,2.85,5.364,5.145,5.123,579546.7,452585.45,505315.83,6.97
2020-08-03,5.14,5.61,5.61,5.11,739114.75,0.51,10.0,5.16,5.07,5.067,427679.86,382770.64,486294.0,5.2
2020-07-31,5.19,5.27,5.1,5.02,239951.72,-0.06,-1.16,5.008,5.024,5.007,337680.77,349904.11,475778.35,1.69
2020-07-30,5.35,5.38,5.16,5.12,403462.03,-0.02,-0.39,4.982,5.004,4.953,385137.95,363947.92,473294.66,2.84
2020-07-29,4.72,5.22,5.18,4.66,525011.88,0.43,9.05,4.956,4.978,4.895,370076.66,359590.8,462039.5,3.7
2020-07-28,4.82,4.95,4.75,4.71,230858.92,-0.1,-2.06,4.926,4.974,4.83,325624.21,394940.24,440079.5,1.63
2020-07-27,5.0,5.07,4.85,4.7,289119.31,-0.12,-2.41,4.98,5.062,4.788,337861.42,452478.72,432389.64,2.04
2020-07-24,4.98,5.2,4.97,4.96,477237.59,-0.06,-1.19,5.04,5.089,4.74,362127.45,465675.85,421319.36,3.36
2020-07-23,4.99,5.13,5.03,4.93,328155.59,0.0,0.0,5.026,5.083,4.688,342757.89,467504.64,400899.53,2.31
2020-07-22,5.04,5.15,5.03,5.01,302749.62,0.01,0.2,5.0,5.094,4.636,349104.94,520528.15,392271.85,2.13
2020-07-21,5.13,5.16,5.02,4.97,292045.0,-0.13,-2.52,5.022,5.101,4.584,464256.27,558046.21,383034.25,2.06
2020-07-20,4.96,5.23,5.15,4.96,410449.44,0.25,5.1,5.144,5.063,4.533,567096.02,589817.36,372750.26,2.89
2020-07-17,4.89,5.06,4.9,4.71,380389.81,0.0,0.0,5.138,4.99,4.474,569224.25,601652.6,356246.82,2.68
2020-07-16,5.17,5.17,4.9,4.89,359890.81,-0.24,-4.67,5.14,4.902,4.429,592251.39,582641.4,346019.04,2.53
2020-07-15,5.63,5.63,5.14,5.08,878506.31,-0.49,-8.7,5.188,4.811,4.381,691951.35,564488.19,331899.77,6.18
2020-07-14,5.1,5.63,5.63,5.07,806243.75,0.51,9.96,5.18,4.686,4.32,651836.15,485218.76,294792.67,5.68
2020-07-13,5.27,5.27,5.12,5.0,421090.56,0.21,4.28,4.982,4.514,4.232,612538.7,412300.56,262699.58,2.96
2020-07-10,5.04,5.15,4.91,4.88,495525.53,-0.23,-4.47,4.842,4.391,4.173,634080.94,376962.87,247708.98,3.49
2020-07-09,5.3,5.4,5.14,5.0,858390.62,0.04,0.78,4.664,4.293,4.124,573031.4,334294.42,228018.97,6.04
2020-07-08,4.63,5.1,5.1,4.56,677930.31,0.46,9.91,4.434,4.177,4.067,437025.03,264015.56,189179.37,4.77
2020-07-07,4.56,4.79,4.64,4.42,609756.5,0.22,4.98,4.192,4.066,4.013,318601.36,208022.28,158896.79,4.29
2020-07-06,4.07,4.42,4.42,4.05,528801.75,0.4,9.95,4.046,4.002,3.982,212062.41,155683.16,133653.98,3.72
2020-07-03,3.99,4.13,4.02,3.98,190277.84,0.03,0.75,3.94,3.958,3.965,119844.8,110841.05,111958.99,1.34
2020-07-02,4.02,4.06,3.99,3.96,178358.77,0.1,2.57,3.922,3.956,3.968,95557.44,109396.67,110532.35,1.26
2020-07-01,3.9,3.92,3.89,3.86,85811.94,-0.02,-0.51,3.92,3.95,3.974,91006.09,99311.34,108653.27,0.6
2020-06-30,3.91,3.94,3.91,3.89,77061.76,0.02,0.51,3.94,3.954,3.985,97443.21,104366.58,110010.86,0.54
2020-06-29,3.94,3.96,3.89,3.88,67713.69,-0.04,-1.02,3.958,3.95,3.991,99303.91,113098.59,110019.68,0.48
2020-06-24,3.97,3.99,3.93,3.92,68841.05,-0.05,-1.26,3.976,3.954,3.996,101837.31,118455.09,111213.69,0.49
2020-06-23,3.99,4.01,3.98,3.92,155602.0,-0.01,-0.25,3.99,3.955,4.0,123235.91,121743.51,114463.61,1.11
2020-06-22,4.0,4.03,3.99,3.97,117997.53,-0.01,-0.25,3.98,3.956,4.006,107616.58,114343.19,111309.96,0.84
2020-06-19,3.99,4.02,4.0,3.96,86365.27,0.02,0.5,3.968,3.959,4.01,111289.96,109771.3,110081.72,0.62
2020-06-18,3.96,3.99,3.98,3.94,80380.68,-0.02,-0.5,3.942,3.962,4.017,126893.28,111624.79,116527.98,0.58
2020-06-17,3.96,4.09,4.0,3.95,175834.05,0.07,1.78,3.932,3.972,4.026,135072.88,113076.92,130348.72,1.26
2020-06-16,3.94,3.97,3.93,3.92,77505.39,0.0,0.0,3.92,3.98,4.048,120251.11,111668.02,140045.34,0.55
2020-06-15,3.83,4.0,3.93,3.81,136364.39,0.06,1.55,3.932,3.998,4.077,121069.79,117995.21,157476.16,0.98
2020-06-12,3.89,3.9,3.87,3.83,164381.88,-0.06,-1.53,3.95,4.016,4.108,108252.64,115655.13,171862.95,1.18
2020-06-11,3.94,3.98,3.93,3.9,121278.69,-0.01,-0.25,3.982,4.031,4.121,96356.3,106940.76,168931.1,0.87
2020-06-10,3.98,3.99,3.94,3.94,101725.21,-0.05,-1.25,4.012,4.037,4.135,91080.96,103972.3,168622.44,0.73
2020-06-09,4.01,4.03,3.99,3.98,81598.79,-0.03,-0.75,4.04,4.044,4.15,103084.92,107183.7,169865.16,0.58
2020-06-08,4.03,4.06,4.02,4.0,72278.62,-0.01,-0.25,4.064,4.055,4.165,114920.62,108276.72,172484.3,0.52
2020-06-05,4.06,4.09,4.03,4.0,104900.2,-0.05,-1.23,4.082,4.061,4.179,123057.62,110392.14,175698.02,0.75
2020-06-04,4.09,4.11,4.08,4.05,94902.0,0.0,0.0,4.08,4.071,4.197,117525.23,121431.17,177173.66,0.68
2020-06-03,4.11,4.2,4.08,4.06,161745.0,-0.03,-0.73,4.062,4.079,4.207,116863.63,147620.52,180105.31,1.16
2020-06-02,4.11,4.18,4.11,4.09,140777.3,0.0,0.0,4.048,4.116,4.22,111282.48,168422.66,179582.94,1.01
2020-06-01,4.02,4.13,4.11,4.01,112963.62,0.09,2.24,4.046,4.155,4.225,101632.82,196957.11,178701.63,0.81
2020-05-29,3.98,4.04,4.02,3.96,77238.21,0.03,0.75,4.04,4.199,4.224,97726.65,228070.77,178771.64,0.55
2020-05-28,4.01,4.06,3.99,3.95,91594.0,-0.02,-0.5,4.062,4.211,4.227,125337.12,230921.43,186268.83,0.66
2020-05-27,4.12,4.13,4.01,4.0,133839.27,-0.09,-2.19,4.096,4.232,4.242,178377.41,233272.59,190830.12,0.96
