date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2021-01-05,285.99,294.49,286.48,282.01,7248.81,0.48,0.17,265.598,253.38,245.288,10534.88,8312.92,7637.4,1.4
2021-01-04,261.0,287.78,286.0,261.0,13588.23,25.9,9.96,258.162,249.291,243.196,12100.65,8147.79,7541.21,2.63
2020-12-31,249.0,262.99,260.1,247.12,13052.97,11.1,4.46,249.106,244.892,241.308,10122.44,7224.89,7026.95,2.53
2020-12-30,245.18,251.5,249.0,241.01,8637.64,2.59,1.05,245.086,242.892,240.753,8295.63,6249.87,6731.58,1.67
2020-12-29,251.0,258.0,246.41,243.03,10146.75,-2.89,-1.16,243.07,241.942,240.599,7541.31,5821.81,6502.44,1.96
2020-12-28,237.8,261.0,249.3,231.01,15077.65,8.58,3.56,241.162,241.216,240.429,6090.96,6155.86,6122.88,2.92
2020-12-25,239.38,241.7,240.72,232.7,3697.18,0.72,0.3,240.42,238.431,239.964,4194.94,5233.79,5560.99,0.72
2020-12-24,239.88,242.48,240.0,230.37,3918.92,1.08,0.45,240.678,236.472,240.253,4327.35,5954.66,5468.32,0.76
2020-12-23,234.01,243.99,238.92,234.01,4866.05,2.05,0.86,240.698,235.872,240.453,4204.11,6564.93,5441.69,0.94
2020-12-22,244.76,245.89,236.87,234.0,2895.0,-8.72,-3.55,240.814,236.382,240.414,4102.3,6883.98,5333.14,0.56
2020-12-21,240.5,245.59,245.59,236.48,5597.53,3.58,1.48,241.27,237.195,240.73,6220.75,6961.89,5371.92,1.08
2020-12-18,241.68,243.44,242.01,235.3,4359.25,1.91,0.8,236.442,237.101,240.325,6272.64,6934.63,5363.32,0.84
2020-12-17,238.92,241.8,240.1,234.04,3302.72,0.6,0.25,232.266,237.724,240.254,7581.97,6829.0,5667.43,0.64
2020-12-16,237.4,241.0,239.5,235.96,4357.02,0.35,0.15,231.046,238.614,240.724,8925.75,7213.29,5796.97,0.84
2020-12-15,221.5,239.38,239.15,221.5,13487.24,17.7,7.99,231.95,239.256,241.209,9665.66,7183.06,5786.13,2.61
2020-12-14,223.55,223.55,221.45,215.33,5856.95,0.32,0.14,233.12,239.641,241.714,7703.02,6089.91,5407.32,1.13
2020-12-11,235.2,236.0,221.13,220.32,10905.94,-12.87,-5.5,237.76,241.496,243.06,7596.63,5888.2,5415.01,2.11
2020-12-10,242.93,242.94,234.0,231.5,10021.6,-10.02,-4.11,243.182,244.033,244.05,6076.02,4981.99,5129.99,1.94
2020-12-09,243.1,245.9,244.02,240.08,8056.56,-0.98,-0.4,246.182,245.033,244.3,5500.83,4318.45,4966.05,1.56
2020-12-08,245.03,246.89,245.0,242.0,3674.04,0.35,0.14,246.562,244.446,244.049,4700.47,3782.3,4911.2,0.71
2020-12-07,248.23,250.0,244.65,243.58,5325.02,-3.59,-1.45,246.162,244.264,243.723,4476.8,3781.96,5320.89,1.03
2020-12-04,249.68,251.0,248.24,245.8,3302.87,-0.76,-0.3,245.232,243.549,244.331,4179.77,3792.0,5767.49,0.64
