date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2021-01-05,8.18,8.33,8.29,8.09,158831.95,0.1,1.22,8.028,7.94,8.009,109636.56,116122.43,113469.44,1.72
2021-01-04,7.98,8.2,8.19,7.97,157157.44,0.23,2.89,7.926,7.91,8.015,98666.14,114728.33,117637.08,1.7
2020-12-31,7.94,8.04,7.96,7.89,80026.83,0.06,0.76,7.876,7.9,8.04,85100.15,112283.74,118482.74,0.87
2020-12-30,7.75,7.95,7.9,7.75,86735.5,0.1,1.28,7.884,7.907,8.076,103610.24,115937.24,127799.37,0.94
2020-12-29,7.83,7.91,7.8,7.73,65431.09,0.02,0.26,7.854,7.915,8.132,109181.81,114092.87,139535.85,0.71
2020-12-28,7.96,8.0,7.78,7.76,103979.82,-0.16,-2.02,7.852,7.943,8.188,122608.3,114899.74,148659.09,1.13
2020-12-25,7.95,8.03,7.94,7.89,89327.53,-0.06,-0.75,7.894,7.974,8.231,130790.52,114559.43,153727.76,0.97
2020-12-24,7.78,8.15,8.0,7.75,172577.28,0.25,3.23,7.924,7.978,8.272,139467.33,117401.2,164808.08,1.87
2020-12-23,7.78,7.87,7.75,7.72,114593.35,-0.04,-0.51,7.93,7.987,8.303,128264.24,108403.71,168980.63,1.24
2020-12-22,7.99,8.0,7.79,7.76,132563.5,-0.2,-2.5,7.976,8.024,8.334,119003.92,111768.95,173815.14,1.44
2020-12-21,8.08,8.09,7.99,7.91,144890.92,-0.1,-1.24,8.034,8.078,8.361,107191.18,110816.45,172874.39,1.57
2020-12-18,8.15,8.17,8.09,8.01,132711.59,0.06,0.75,8.054,8.12,8.378,98328.35,120545.84,176521.91,1.44
2020-12-17,8.01,8.04,8.03,7.83,116561.85,0.05,0.63,8.032,8.179,8.391,95335.07,124681.73,181610.3,1.26
2020-12-16,8.1,8.11,7.98,7.96,68291.75,-0.1,-1.24,8.044,8.245,8.397,88543.17,139661.5,182514.25,0.74
2020-12-15,8.1,8.13,8.08,8.05,73499.77,-0.01,-0.12,8.072,8.349,8.397,104533.97,164978.83,182864.65,0.8
2020-12-14,7.98,8.17,8.09,7.93,100576.79,0.11,1.38,8.122,8.432,8.391,114441.72,182418.44,183084.2,1.09
2020-12-11,8.1,8.14,7.98,7.91,117745.18,-0.11,-1.36,8.186,8.487,8.388,142763.32,192896.09,183895.8,1.28
2020-12-10,8.1,8.21,8.09,8.07,82602.35,-0.03,-0.37,8.326,8.566,8.387,154028.4,212214.96,181686.03,0.9
2020-12-09,8.37,8.42,8.12,8.11,148245.77,-0.21,-2.52,8.446,8.618,8.378,190779.82,229557.56,181453.64,1.61
