date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2021-01-05,1.25,1.25,1.21,1.19,63486.43,-0.04,-3.2,1.234,1.241,1.257,39223.07,43046.15,53890.93,0.79
2021-01-04,1.24,1.25,1.25,1.23,34644.49,0.01,0.81,1.236,1.247,1.264,36308.34,43152.35,52951.94,0.43
2020-12-31,1.23,1.25,1.24,1.22,36482.16,0.01,0.81,1.238,1.246,1.271,37524.12,43611.28,53307.9,0.45
2020-12-30,1.24,1.24,1.23,1.22,30878.21,-0.01,-0.81,1.24,1.246,1.278,39178.17,47473.58,54783.07,0.38
2020-12-29,1.23,1.25,1.24,1.22,30624.04,0.02,1.64,1.248,1.243,1.286,44243.13,53753.92,58494.82,0.38
2020-12-28,1.25,1.26,1.22,1.22,48912.8,-0.04,-3.17,1.248,1.245,1.295,46869.24,59115.28,67589.6,0.61
2020-12-25,1.25,1.27,1.26,1.24,40723.4,0.01,0.8,1.258,1.254,1.302,49996.36,58143.1,68098.3,0.51
2020-12-24,1.27,1.28,1.25,1.24,44752.4,-0.02,-1.57,1.254,1.257,1.307,49698.43,59036.68,68574.38,0.56
2020-12-23,1.24,1.29,1.27,1.24,56203.0,0.03,2.42,1.252,1.263,1.313,55769.0,60083.64,70473.26,0.7
2020-12-22,1.26,1.27,1.24,1.24,43754.6,-0.03,-2.36,1.238,1.264,1.318,63264.71,62528.21,74163.78,0.54
2020-12-21,1.23,1.28,1.27,1.23,64548.4,0.03,2.42,1.242,1.273,1.323,71361.32,64735.71,75345.62,0.8
2020-12-18,1.22,1.25,1.24,1.22,39233.75,0.0,0.0,1.25,1.281,1.326,66289.84,62751.52,75300.12,0.49
2020-12-17,1.2,1.26,1.24,1.19,75105.23,0.04,3.33,1.26,1.295,1.331,68374.92,63004.53,76705.99,0.93
2020-12-16,1.26,1.27,1.2,1.2,93681.58,-0.06,-4.76,1.274,1.309,1.334,64398.29,62092.55,74332.06,1.17
2020-12-15,1.31,1.31,1.26,1.25,84237.63,-0.05,-3.82,1.29,1.328,1.339,61791.71,63235.71,71980.12,1.05
2020-12-14,1.29,1.33,1.31,1.29,39191.0,0.02,1.55,1.304,1.344,1.342,58110.11,76063.92,70365.98,0.49
2020-12-11,1.31,1.31,1.29,1.28,49659.17,-0.02,-1.53,1.312,1.349,1.343,59213.2,78053.49,70057.62,0.62
2020-12-10,1.28,1.33,1.31,1.27,55222.08,0.03,2.34,1.33,1.357,1.344,57634.13,78112.08,69742.69,0.69
2020-12-09,1.33,1.33,1.28,1.28,80648.68,-0.05,-3.76,1.344,1.363,1.344,59786.8,80862.87,69949.77,1.0
2020-12-08,1.35,1.37,1.33,1.32,65829.6,-0.02,-1.48,1.366,1.372,1.345,64679.71,85799.34,67675.35,0.82
2020-12-07,1.38,1.38,1.35,1.35,44706.48,-0.03,-2.17,1.384,1.373,1.345,94017.74,85955.52,66379.31,0.56
2020-12-04,1.38,1.39,1.38,1.35,41763.8,0.0,0.0,1.386,1.37,1.344,96893.78,87848.71,68015.21,0.52
2020-12-03,1.39,1.39,1.38,1.37,65985.46,-0.01,-0.72,1.384,1.366,1.341,98590.02,90407.46,68494.41,0.82
2020-12-02,1.4,1.41,1.39,1.38,105113.2,-0.03,-2.11,1.382,1.358,1.337,101938.93,86571.58,68287.08,1.31
2020-12-01,1.37,1.43,1.42,1.36,212519.77,0.06,4.41,1.378,1.349,1.332,106918.98,80724.54,66905.88,2.64
2020-11-30,1.37,1.38,1.36,1.34,59086.68,-0.01,-0.73,1.362,1.339,1.324,77893.3,64668.04,59618.55,0.74
2020-11-27,1.36,1.39,1.37,1.36,50245.0,0.0,0.0,1.354,1.336,1.318,78803.64,62061.75,62175.63,0.63
2020-11-26,1.36,1.39,1.37,1.35,82730.0,0.0,0.0,1.348,1.331,1.315,82224.9,61373.31,62912.56,1.03
2020-11-25,1.34,1.4,1.37,1.33,130013.45,0.03,2.24,1.334,1.325,1.312,71204.22,59036.66,61579.52,1.62
2020-11-24,1.32,1.35,1.34,1.31,67391.39,0.02,1.51,1.32,1.318,1.311,54530.09,49551.36,56656.78,0.84
2020-11-23,1.32,1.33,1.32,1.31,63638.36,-0.02,-1.49,1.316,1.316,1.311,51442.77,46803.1,55368.66,0.79
2020-11-20,1.29,1.35,1.34,1.29,67351.3,0.04,3.08,1.318,1.318,1.312,45319.86,48181.71,56819.33,0.84
2020-11-19,1.3,1.31,1.3,1.29,27626.6,0.0,0.0,1.314,1.315,1.315,40521.71,46581.37,55453.41,0.34
2020-11-18,1.31,1.32,1.3,1.29,46642.8,-0.02,-1.51,1.316,1.315,1.321,46869.11,50002.59,56708.33,0.58
